"parcel","owner_name","property_address","city","state","postal_code","signal_type","distress_stage","amount","event_date","case_number","record_url","notes"
"","Maricopa County","","Maricopa County","AZ","","government_auction_opportunity","auction_scheduled","","2026-02-17T20:07:06.4649460Z","MCAUCTION-001","https://www.maricopa.gov/5268/Surplus-Properties","County surplus property watch page."
