"parcel","owner_name","property_address","city","state","postal_code","signal_type","distress_stage","amount","event_date","case_number","record_url","notes"
"","Grants.gov","","","AZ","","grant_opportunity","funding_open","","2026-02-17T20:07:06.4649460Z","GRANTSGOV-001","https://www.grants.gov/search-grants","Federal grant search page."
