"parcel","owner_name","property_address","city","state","postal_code","signal_type","distress_stage","amount","event_date","case_number","record_url","notes"
"","US SBA","","","AZ","","financial_assistance_rate","monitoring","","2026-02-17T23:08:39.8783546Z","SBA-LOAN-001","https://www.sba.gov/funding-programs/loans","SBA loan programs and financing options."
